id.exposure	id.outcome	exposure	outcome	snp_r2.exposure	snp_r2.outcome	correct_causal_direction	steiger_pval
Lu BF EU sex combined 5 SNPs	00vVAP	Lu BF EU sex combined 5 SNPs	Ala.txt	0.0019628701360705	0.000121952743329801	TRUE	5.00764751364799e-08
Lu BF EU sex combined 5 SNPs	0iPlP8	Lu BF EU sex combined 5 SNPs	HDL-TG.txt	0.0019628701360705	0.000170536423112944	TRUE	3.04045340728995e-07
Lu BF EU sex combined 5 SNPs	0ttqk4	Lu BF EU sex combined 5 SNPs	IDL-PL.txt	0.0019628701360705	0.000704404888699226	TRUE	0.0035859822582263
Lu BF EU sex combined 5 SNPs	1G2fRh	Lu BF EU sex combined 5 SNPs	IDL-L.txt	0.0019628701360705	0.0107136823762921	FALSE	1.83834761408402e-22
Lu BF EU sex combined 5 SNPs	1j1xuv	Lu BF EU sex combined 5 SNPs	L-LDL-FC_percent.txt	0.0019628701360705	0.00416649147062564	FALSE	0.000884674144849383
Lu BF EU sex combined 5 SNPs	1mV9sc	Lu BF EU sex combined 5 SNPs	HDL-D.txt	0.0019628701360705	0.00195080659330865	TRUE	0.982151876340504
Lu BF EU sex combined 5 SNPs	28Ecak	Lu BF EU sex combined 5 SNPs	XS-VLDL-L.txt	0.0019628701360705	0.00729652084718374	FALSE	1.36205284042997e-11
Lu BF EU sex combined 5 SNPs	2bOtDV	Lu BF EU sex combined 5 SNPs	SFAbyFA.txt	0.0019628701360705	0.000938520634170296	TRUE	0.0249986086622308
Lu BF EU sex combined 5 SNPs	2Fdhzu	Lu BF EU sex combined 5 SNPs	M-HDL-TG.txt	0.0019628701360705	0.00145221497349683	TRUE	0.309460123700113
Lu BF EU sex combined 5 SNPs	2ixMgY	Lu BF EU sex combined 5 SNPs	L-HDL-FC.txt	0.0019628701360705	0.00201899089884423	FALSE	0.917817019638167
Lu BF EU sex combined 5 SNPs	2jBlFJ	Lu BF EU sex combined 5 SNPs	S-VLDL-FC_percent.txt	0.0019628701360705	0.000118301204208773	TRUE	4.29383809321566e-08
Lu BF EU sex combined 5 SNPs	2Uacrz	Lu BF EU sex combined 5 SNPs	S-LDL-C.txt	0.0019628701360705	0.0122909554258427	FALSE	5.37793267052344e-28
Lu BF EU sex combined 5 SNPs	3YMi9B	Lu BF EU sex combined 5 SNPs	S-VLDL-P.txt	0.0019628701360705	0.00368156494345545	FALSE	0.00718276611409543
Lu BF EU sex combined 5 SNPs	4BfnMp	Lu BF EU sex combined 5 SNPs	IDL-C.txt	0.0019628701360705	0.00113719671401021	TRUE	0.0826688752546873
Lu BF EU sex combined 5 SNPs	4RYbaz	Lu BF EU sex combined 5 SNPs	S-HDL-P.txt	0.0019628701360705	0.00910911275487126	FALSE	3.87923158086725e-17
Lu BF EU sex combined 5 SNPs	4Ve706	Lu BF EU sex combined 5 SNPs	L-LDL-PL.txt	0.0019628701360705	0.0149091795157875	FALSE	1.04745636387549e-37
Lu BF EU sex combined 5 SNPs	4ZYstD	Lu BF EU sex combined 5 SNPs	ApoBbyApoA1.txt	0.0019628701360705	0.0100762859620701	FALSE	2.62987807643923e-20
Lu BF EU sex combined 5 SNPs	5JHAer	Lu BF EU sex combined 5 SNPs	S-HDL-C_percent.txt	0.0019628701360705	0.00592690667546633	FALSE	7.79542050925386e-08
Lu BF EU sex combined 5 SNPs	5lrIap	Lu BF EU sex combined 5 SNPs	L-VLDL-CE_percent.txt	0.0019628701360705	0.000335526662279357	TRUE	2.04735597148003e-05
Lu BF EU sex combined 5 SNPs	5RJBFe	Lu BF EU sex combined 5 SNPs	M-VLDL-P.txt	0.0019628701360705	0.00143088216546618	TRUE	0.288043289974266
Lu BF EU sex combined 5 SNPs	6DkOr2	Lu BF EU sex combined 5 SNPs	M-VLDL-C_percent.txt	0.0019628701360705	0.000646753910925025	TRUE	0.00197332746811739
Lu BF EU sex combined 5 SNPs	6e7Aif	Lu BF EU sex combined 5 SNPs	M-HDL-L.txt	0.0019628701360705	0.0013996418966966	TRUE	0.258261408346816
Lu BF EU sex combined 5 SNPs	6gykXV	Lu BF EU sex combined 5 SNPs	DHA.txt	0.0019628701360705	0.000200086968598878	TRUE	7.69215334804973e-07
Lu BF EU sex combined 5 SNPs	6H21Wu	Lu BF EU sex combined 5 SNPs	XL-VLDL-C.txt	0.0019628701360705	0.000237275625889631	TRUE	2.17018693633514e-06
Lu BF EU sex combined 5 SNPs	6yU0PW	Lu BF EU sex combined 5 SNPs	XL-HDL-C.txt	0.0019628701360705	0.00321211945425899	FALSE	0.0422603338695531
Lu BF EU sex combined 5 SNPs	79xGev	Lu BF EU sex combined 5 SNPs	M-LDL-FC.txt	0.0019628701360705	0.0124384787774759	FALSE	1.58415332585501e-28
Lu BF EU sex combined 5 SNPs	7e3dhh	Lu BF EU sex combined 5 SNPs	PUFAbyFA.txt	0.0019628701360705	0.000194361268923951	TRUE	6.47751125675663e-07
Lu BF EU sex combined 5 SNPs	7j3JHr	Lu BF EU sex combined 5 SNPs	DAG.txt	0.0019628701360705	0.000318895901824467	TRUE	1.45782483852322e-05
Lu BF EU sex combined 5 SNPs	7pK3zD	Lu BF EU sex combined 5 SNPs	HDL-C.txt	0.0019628701360705	0.00118880805380899	TRUE	0.107103982956021
Lu BF EU sex combined 5 SNPs	89DfHC	Lu BF EU sex combined 5 SNPs	XL-HDL-C_percent.txt	0.0019628701360705	0.00342172924954758	FALSE	0.0198085819972641
Lu BF EU sex combined 5 SNPs	8g4RUy	Lu BF EU sex combined 5 SNPs	S-LDL-C_percent.txt	0.0019628701360705	0.0107567547847962	FALSE	1.30912949351622e-22
Lu BF EU sex combined 5 SNPs	8JBZRc	Lu BF EU sex combined 5 SNPs	XS-VLDL-CE_percent.txt	0.0019628701360705	0.000234038765685982	TRUE	1.99271819868485e-06
Lu BF EU sex combined 5 SNPs	8px8DS	Lu BF EU sex combined 5 SNPs	L-HDL-L.txt	0.0019628701360705	0.00281194333340577	FALSE	0.152191982186904
Lu BF EU sex combined 5 SNPs	8QUMvt	Lu BF EU sex combined 5 SNPs	L-HDL-PL_percent.txt	0.0019628701360705	0.00327814914925031	FALSE	0.0334901992056428
Lu BF EU sex combined 5 SNPs	8QwhaL	Lu BF EU sex combined 5 SNPs	M-LDL-CE.txt	0.0019628701360705	0.0119551499722362	FALSE	8.5283790039451e-27
Lu BF EU sex combined 5 SNPs	8YSB4f	Lu BF EU sex combined 5 SNPs	XXL-VLDL-C_percent.txt	0.0019628701360705	0.000224147761542407	TRUE	1.52692456388881e-06
Lu BF EU sex combined 5 SNPs	8ZosGC	Lu BF EU sex combined 5 SNPs	M-LDL-PL_percent.txt	0.0019628701360705	0.0128845350098665	FALSE	3.82045575085325e-30
Lu BF EU sex combined 5 SNPs	9fIfQr	Lu BF EU sex combined 5 SNPs	XXL-VLDL-TG.txt	0.0019628701360705	0.000131556025988422	TRUE	7.39985555807739e-08
Lu BF EU sex combined 5 SNPs	9zAHRs	Lu BF EU sex combined 5 SNPs	S-HDL-PL.txt	0.0019628701360705	0.00910911275487126	FALSE	3.87923158086725e-17
Lu BF EU sex combined 5 SNPs	A4zep1	Lu BF EU sex combined 5 SNPs	XL-HDL-CE.txt	0.0019628701360705	0.00321211945425899	FALSE	0.0422603338695531
Lu BF EU sex combined 5 SNPs	a67sS1	Lu BF EU sex combined 5 SNPs	L-HDL-P.txt	0.0019628701360705	0.00327814914925031	FALSE	0.0334901992056428
Lu BF EU sex combined 5 SNPs	Afv39M	Lu BF EU sex combined 5 SNPs	XXL-VLDL-PL.txt	0.0019628701360705	0.000127876578618952	TRUE	6.38622112580756e-08
Lu BF EU sex combined 5 SNPs	ajgPW6	Lu BF EU sex combined 5 SNPs	M-HDL-P.txt	0.0019628701360705	0.00180878415977755	TRUE	0.77096441974423
Lu BF EU sex combined 5 SNPs	aMOnTU	Lu BF EU sex combined 5 SNPs	M-LDL-TG.txt	0.0019628701360705	0.00166511801039408	TRUE	0.566039870877998
Lu BF EU sex combined 5 SNPs	ao5YM5	Lu BF EU sex combined 5 SNPs	EstC.txt	0.0019628701360705	0.00796316543720871	FALSE	1.44972022089118e-13
Lu BF EU sex combined 5 SNPs	aOn7eJ	Lu BF EU sex combined 5 SNPs	PC.txt	0.0019628701360705	0.00113612912090571	TRUE	0.0822105037015399
Lu BF EU sex combined 5 SNPs	AwKWz8	Lu BF EU sex combined 5 SNPs	XL-VLDL-PL.txt	0.0019628701360705	0.00176807269379024	TRUE	0.711327852504403
Lu BF EU sex combined 5 SNPs	AzmbTV	Lu BF EU sex combined 5 SNPs	XS-VLDL-PL.txt	0.0019628701360705	0.00342732032134326	FALSE	0.0193974595292465
Lu BF EU sex combined 5 SNPs	B0s4G8	Lu BF EU sex combined 5 SNPs	L-HDL-TG_percent.txt	0.0019628701360705	0.00131108182321146	TRUE	0.184260369478003
Lu BF EU sex combined 5 SNPs	b3qpay	Lu BF EU sex combined 5 SNPs	L-HDL-CE.txt	0.0019628701360705	0.00396195686973826	FALSE	0.00220541190673621
Lu BF EU sex combined 5 SNPs	Bb6BQc	Lu BF EU sex combined 5 SNPs	IDL-CE.txt	0.0019628701360705	0.00113719671401021	TRUE	0.0826688752546873
Lu BF EU sex combined 5 SNPs	bcb1Ha	Lu BF EU sex combined 5 SNPs	XL-VLDL-P.txt	0.0019628701360705	0.00176807269379024	TRUE	0.711327852504403
Lu BF EU sex combined 5 SNPs	BqrO1H	Lu BF EU sex combined 5 SNPs	S-VLDL-C_percent.txt	0.0019628701360705	0.00156188968285491	TRUE	0.432650319947117
Lu BF EU sex combined 5 SNPs	bslhO5	Lu BF EU sex combined 5 SNPs	FAw6.txt	0.0019628701360705	0.000287221605953374	TRUE	7.3247341966862e-06
Lu BF EU sex combined 5 SNPs	BSoyey	Lu BF EU sex combined 5 SNPs	L-LDL-FC.txt	0.0019628701360705	0.00416649147062564	FALSE	0.000884674144849383
Lu BF EU sex combined 5 SNPs	BTsYyd	Lu BF EU sex combined 5 SNPs	S-HDL-FC.txt	0.0019628701360705	0.00474414384727965	FALSE	5.41542769844603e-05
Lu BF EU sex combined 5 SNPs	bvWLc0	Lu BF EU sex combined 5 SNPs	FAw6byFA.txt	0.0019628701360705	0.000287221605953374	TRUE	7.3247341966862e-06
Lu BF EU sex combined 5 SNPs	c7qkdn	Lu BF EU sex combined 5 SNPs	M-VLDL-FC.txt	0.0019628701360705	0.000374826738140525	TRUE	4.33599112694103e-05
Lu BF EU sex combined 5 SNPs	cAJoYk	Lu BF EU sex combined 5 SNPs	XS-VLDL-TG.txt	0.0019628701360705	0.000809151334439102	TRUE	0.00931446113526454
Lu BF EU sex combined 5 SNPs	cArdaR	Lu BF EU sex combined 5 SNPs	XL-VLDL-C_percent.txt	0.0019628701360705	0.000150798332793026	TRUE	1.53347380037195e-07
Lu BF EU sex combined 5 SNPs	CcjEeJ	Lu BF EU sex combined 5 SNPs	M-HDL-FC_percent.txt	0.0019628701360705	0.000556578214405359	TRUE	0.000684782605563854
Lu BF EU sex combined 5 SNPs	ceVu4C	Lu BF EU sex combined 5 SNPs	L-VLDL-PL_percent.txt	0.0019628701360705	0.00407113893255279	FALSE	0.00136146661401433
Lu BF EU sex combined 5 SNPs	CHJuCP	Lu BF EU sex combined 5 SNPs	S-HDL-C.txt	0.0019628701360705	0.00632992401049518	FALSE	6.79358699288918e-09
Lu BF EU sex combined 5 SNPs	cLe6sc	Lu BF EU sex combined 5 SNPs	XXL-VLDL-L.txt	0.0019628701360705	0.00153902064109508	TRUE	0.40524555187669
Lu BF EU sex combined 5 SNPs	cMvwl2	Lu BF EU sex combined 5 SNPs	M-LDL-CE_percent.txt	0.0019628701360705	0.0119551499722362	FALSE	8.5283790039451e-27
Lu BF EU sex combined 5 SNPs	cOOoUs	Lu BF EU sex combined 5 SNPs	XL-HDL-P.txt	0.0019628701360705	0.00368946557710997	FALSE	0.00695598570548035
Lu BF EU sex combined 5 SNPs	crG89o	Lu BF EU sex combined 5 SNPs	L-LDL-PL_percent.txt	0.0019628701360705	0.0149091795157875	FALSE	1.04745636387549e-37
Lu BF EU sex combined 5 SNPs	ctpdCO	Lu BF EU sex combined 5 SNPs	M-VLDL-FC_percent.txt	0.0019628701360705	0.000374826738140525	TRUE	4.33599112694103e-05
Lu BF EU sex combined 5 SNPs	d0heWP	Lu BF EU sex combined 5 SNPs	VLDL-D.txt	0.0019628701360705	0.000171017600889311	TRUE	3.08945009874276e-07
Lu BF EU sex combined 5 SNPs	D32iq6	Lu BF EU sex combined 5 SNPs	VLDL-TG.txt	0.0019628701360705	0.000258551302242148	TRUE	3.72416158482352e-06
Lu BF EU sex combined 5 SNPs	D6a0NW	Lu BF EU sex combined 5 SNPs	Val.txt	0.0019628701360705	0.000515100260524409	TRUE	0.000396488813640239
Lu BF EU sex combined 5 SNPs	D9ydep	Lu BF EU sex combined 5 SNPs	S-HDL-CE_percent.txt	0.0019628701360705	0.00632992401049518	FALSE	6.79358699288918e-09
Lu BF EU sex combined 5 SNPs	DJ61Tv	Lu BF EU sex combined 5 SNPs	XXL-VLDL-P.txt	0.0019628701360705	0.000127876578618952	TRUE	6.38622112580756e-08
Lu BF EU sex combined 5 SNPs	djapCn	Lu BF EU sex combined 5 SNPs	XS-VLDL-CE.txt	0.0019628701360705	0.000234038765685982	TRUE	1.99271819868485e-06
Lu BF EU sex combined 5 SNPs	dom5dX	Lu BF EU sex combined 5 SNPs	XS-VLDL-FC.txt	0.0019628701360705	0.000366663008269352	TRUE	3.73105920750278e-05
Lu BF EU sex combined 5 SNPs	DQqcga	Lu BF EU sex combined 5 SNPs	S-VLDL-CE.txt	0.0019628701360705	0.00174591130351001	TRUE	0.679287047835664
Lu BF EU sex combined 5 SNPs	dsot2R	Lu BF EU sex combined 5 SNPs	L-LDL-L.txt	0.0019628701360705	0.0126360697744981	FALSE	3.05865155505353e-29
Lu BF EU sex combined 5 SNPs	DUptcE	Lu BF EU sex combined 5 SNPs	XL-HDL-TG.txt	0.0019628701360705	0.00128185767699057	TRUE	0.163230280335022
Lu BF EU sex combined 5 SNPs	DWLFC7	Lu BF EU sex combined 5 SNPs	M-LDL-PL.txt	0.0019628701360705	0.0128845350098665	FALSE	3.82045575085325e-30
Lu BF EU sex combined 5 SNPs	DxRmxB	Lu BF EU sex combined 5 SNPs	XXL-VLDL-FC_percent.txt	0.0019628701360705	0.0014461566108692	TRUE	0.303289825375332
Lu BF EU sex combined 5 SNPs	Dy9Fw2	Lu BF EU sex combined 5 SNPs	M-HDL-CE.txt	0.0019628701360705	0.00209960105538436	FALSE	0.803417633696041
Lu BF EU sex combined 5 SNPs	E5NbFN	Lu BF EU sex combined 5 SNPs	XL-VLDL-CE_percent.txt	0.0019628701360705	0.000237275625889631	TRUE	2.17018693633514e-06
Lu BF EU sex combined 5 SNPs	eH2Krn	Lu BF EU sex combined 5 SNPs	SM.txt	0.0019628701360705	0.00146934787845091	TRUE	0.327283304838566
Lu BF EU sex combined 5 SNPs	Ei6xll	Lu BF EU sex combined 5 SNPs	XL-VLDL-FC.txt	0.0019628701360705	0.000209611025083556	TRUE	1.01594667805769e-06
Lu BF EU sex combined 5 SNPs	ePpezk	Lu BF EU sex combined 5 SNPs	XXL-VLDL-C.txt	0.0019628701360705	0.000110381107154936	TRUE	3.04243330327795e-08
Lu BF EU sex combined 5 SNPs	Ez3ZqJ	Lu BF EU sex combined 5 SNPs	LDL-D.txt	0.0019628701360705	0.0045291451504297	FALSE	0.0001585985111594
Lu BF EU sex combined 5 SNPs	f12LHj	Lu BF EU sex combined 5 SNPs	SFA.txt	0.0019628701360705	0.000938520634170296	TRUE	0.0249986086622308
Lu BF EU sex combined 5 SNPs	F4FpnC	Lu BF EU sex combined 5 SNPs	Serum-C.txt	0.0019628701360705	0.00751165866194103	FALSE	3.21200736902211e-12
Lu BF EU sex combined 5 SNPs	FamBI3	Lu BF EU sex combined 5 SNPs	M-VLDL-PL.txt	0.0019628701360705	0.00143088216546618	TRUE	0.288043289974266
Lu BF EU sex combined 5 SNPs	fcrEas	Lu BF EU sex combined 5 SNPs	M-HDL-C_percent.txt	0.0019628701360705	0.00193858027462382	TRUE	0.964015952498915
Lu BF EU sex combined 5 SNPs	fO8sEc	Lu BF EU sex combined 5 SNPs	M-VLDL-TG_percent.txt	0.0019628701360705	0.000816369651641329	TRUE	0.00989306352129523
Lu BF EU sex combined 5 SNPs	FoXxP9	Lu BF EU sex combined 5 SNPs	XL-VLDL-FC_percent.txt	0.0019628701360705	0.000209611025083556	TRUE	1.01594667805769e-06
Lu BF EU sex combined 5 SNPs	fZ4NMR	Lu BF EU sex combined 5 SNPs	XL-VLDL-TG.txt	0.0019628701360705	0.00039152842370885	TRUE	5.84655904917218e-05
Lu BF EU sex combined 5 SNPs	g89MMP	Lu BF EU sex combined 5 SNPs	S-LDL-L.txt	0.0019628701360705	0.0138926235234915	FALSE	7.23984897453807e-34
Lu BF EU sex combined 5 SNPs	gcWBwe	Lu BF EU sex combined 5 SNPs	M-HDL-PL.txt	0.0019628701360705	0.00180878415977755	TRUE	0.77096441974423
Lu BF EU sex combined 5 SNPs	gEwL9j	Lu BF EU sex combined 5 SNPs	IDL-FC.txt	0.0019628701360705	0.00129073744573337	TRUE	0.169444076582127
Lu BF EU sex combined 5 SNPs	GJp7WO	Lu BF EU sex combined 5 SNPs	S-VLDL-TG_percent.txt	0.0019628701360705	0.000747095263385837	TRUE	0.00539240193221459
Lu BF EU sex combined 5 SNPs	GMcOrs	Lu BF EU sex combined 5 SNPs	L-VLDL-C.txt	0.0019628701360705	0.000335526662279357	TRUE	2.04735597148003e-05
Lu BF EU sex combined 5 SNPs	gMJWK7	Lu BF EU sex combined 5 SNPs	IDL-PL_percent.txt	0.0019628701360705	0.000704404888699226	TRUE	0.0035859822582263
Lu BF EU sex combined 5 SNPs	GMQ5tM	Lu BF EU sex combined 5 SNPs	IDL-C_percent.txt	0.0019628701360705	0.00213990435556518	FALSE	0.748400093778913
Lu BF EU sex combined 5 SNPs	gRCoAB	Lu BF EU sex combined 5 SNPs	LDL-C.txt	0.0019628701360705	0.0136776775012579	FALSE	4.5795785076534e-33
Lu BF EU sex combined 5 SNPs	GrTcds	Lu BF EU sex combined 5 SNPs	Lac.txt	0.0019628701360705	0.000221048751938894	TRUE	1.40221763843409e-06
Lu BF EU sex combined 5 SNPs	GXPtzg	Lu BF EU sex combined 5 SNPs	S-LDL-PL.txt	0.0019628701360705	0.0138563468402383	FALSE	9.890173635697e-34
Lu BF EU sex combined 5 SNPs	Gz8CLx	Lu BF EU sex combined 5 SNPs	L-VLDL-TG.txt	0.0019628701360705	0.000258551302242148	TRUE	3.72416158482352e-06
Lu BF EU sex combined 5 SNPs	H1ed1o	Lu BF EU sex combined 5 SNPs	XS-VLDL-TG_percent.txt	0.0019628701360705	0.000809151334439102	TRUE	0.00931446113526454
Lu BF EU sex combined 5 SNPs	h89xQB	Lu BF EU sex combined 5 SNPs	XXL-VLDL-FC.txt	0.0019628701360705	0.0014461566108692	TRUE	0.303289825375332
Lu BF EU sex combined 5 SNPs	hDcdpT	Lu BF EU sex combined 5 SNPs	L-LDL-TG.txt	0.0019628701360705	0.00214429987981836	FALSE	0.742501955259583
Lu BF EU sex combined 5 SNPs	hE3jzK	Lu BF EU sex combined 5 SNPs	Ace.txt	0.0019628701360705	0.000212253170369376	TRUE	1.09568007091833e-06
Lu BF EU sex combined 5 SNPs	hg69IB	Lu BF EU sex combined 5 SNPs	M-VLDL-CE.txt	0.0019628701360705	0.000440339351869991	TRUE	0.000131942756614481
Lu BF EU sex combined 5 SNPs	HGewR6	Lu BF EU sex combined 5 SNPs	S-LDL-CE.txt	0.0019628701360705	0.0122909554258427	FALSE	5.37793267052344e-28
Lu BF EU sex combined 5 SNPs	HI7Mg6	Lu BF EU sex combined 5 SNPs	Phe.txt	0.0019628701360705	0.000462198852870409	TRUE	0.000185113380893678
Lu BF EU sex combined 5 SNPs	HipS7A	Lu BF EU sex combined 5 SNPs	L-HDL-TG.txt	0.0019628701360705	0.00131108182321146	TRUE	0.184260369478003
Lu BF EU sex combined 5 SNPs	hJdJCp	Lu BF EU sex combined 5 SNPs	S-LDL-CE_percent.txt	0.0019628701360705	0.0122909554258427	FALSE	5.37793267052344e-28
Lu BF EU sex combined 5 SNPs	HkOWXT	Lu BF EU sex combined 5 SNPs	XXL-VLDL-PL_percent.txt	0.0019628701360705	0.000127876578618952	TRUE	6.38622112580756e-08
Lu BF EU sex combined 5 SNPs	hPCfFS	Lu BF EU sex combined 5 SNPs	TGbyPG.txt	0.0019628701360705	0.00133510999770708	TRUE	0.202806892563016
Lu BF EU sex combined 5 SNPs	iCmZHz	Lu BF EU sex combined 5 SNPs	IDL-TG_percent.txt	0.0019628701360705	0.00162100872932189	TRUE	0.507244091794358
Lu BF EU sex combined 5 SNPs	Ievudo	Lu BF EU sex combined 5 SNPs	S-HDL-L.txt	0.0019628701360705	0.000119726740202743	TRUE	4.56118498077293e-08
Lu BF EU sex combined 5 SNPs	iONlRg	Lu BF EU sex combined 5 SNPs	M-LDL-FC_percent.txt	0.0019628701360705	0.0124384787774759	FALSE	1.58415332585501e-28
Lu BF EU sex combined 5 SNPs	IVYH2V	Lu BF EU sex combined 5 SNPs	FAw3.txt	0.0019628701360705	0.000131511638903439	TRUE	7.38683745882023e-08
Lu BF EU sex combined 5 SNPs	j55EmY	Lu BF EU sex combined 5 SNPs	XL-HDL-PL.txt	0.0019628701360705	0.00368946557710997	FALSE	0.00695598570548035
Lu BF EU sex combined 5 SNPs	j5BZTY	Lu BF EU sex combined 5 SNPs	M-LDL-L.txt	0.0019628701360705	0.0139631928578908	FALSE	3.94344585306057e-34
Lu BF EU sex combined 5 SNPs	jcbEUC	Lu BF EU sex combined 5 SNPs	XL-VLDL-TG_percent.txt	0.0019628701360705	0.00039152842370885	TRUE	5.84655904917218e-05
Lu BF EU sex combined 5 SNPs	JCQsxq	Lu BF EU sex combined 5 SNPs	ApoB.txt	0.0019628701360705	0.0100762859620701	FALSE	2.62987807643923e-20
Lu BF EU sex combined 5 SNPs	JFP5st	Lu BF EU sex combined 5 SNPs	XXL-VLDL-CE.txt	0.0019628701360705	0.000110381107154936	TRUE	3.04243330327795e-08
Lu BF EU sex combined 5 SNPs	JiqTkA	Lu BF EU sex combined 5 SNPs	FAw3byFA.txt	0.0019628701360705	0.000131511638903439	TRUE	7.38683745882023e-08
Lu BF EU sex combined 5 SNPs	JMQy1p	Lu BF EU sex combined 5 SNPs	Pyr.txt	0.0019628701360705	0.000165703832147924	TRUE	2.58490148918203e-07
Lu BF EU sex combined 5 SNPs	jNQ1t5	Lu BF EU sex combined 5 SNPs	IDL-P.txt	0.0019628701360705	0.000704404888699226	TRUE	0.0035859822582263
Lu BF EU sex combined 5 SNPs	kSow66	Lu BF EU sex combined 5 SNPs	XS-VLDL-FC_percent.txt	0.0019628701360705	0.000366663008269352	TRUE	3.73105920750278e-05
Lu BF EU sex combined 5 SNPs	kWKp54	Lu BF EU sex combined 5 SNPs	Ile.txt	0.0019628701360705	0.000399178732355625	TRUE	6.67997323478718e-05
Lu BF EU sex combined 5 SNPs	kwryFc	Lu BF EU sex combined 5 SNPs	IDL-CE_percent.txt	0.0019628701360705	0.00113719671401021	TRUE	0.0826688752546873
Lu BF EU sex combined 5 SNPs	l9UYZs	Lu BF EU sex combined 5 SNPs	XL-VLDL-L.txt	0.0019628701360705	0.00100802588890128	TRUE	0.0395123559731046
Lu BF EU sex combined 5 SNPs	lAMxJS	Lu BF EU sex combined 5 SNPs	S-VLDL-PL_percent.txt	0.0019628701360705	0.00368156494345545	FALSE	0.00718276611409543
Lu BF EU sex combined 5 SNPs	lcrtvV	Lu BF EU sex combined 5 SNPs	S-VLDL-L.txt	0.0019628701360705	0.00326752467534154	FALSE	0.0347807375922857
Lu BF EU sex combined 5 SNPs	LecQl3	Lu BF EU sex combined 5 SNPs	DAGbyTG.txt	0.0019628701360705	0.000318895901824467	TRUE	1.45782483852322e-05
Lu BF EU sex combined 5 SNPs	lzGwoX	Lu BF EU sex combined 5 SNPs	S-HDL-TG_percent.txt	0.0019628701360705	0.000784083161057987	TRUE	0.00751607826946011
Lu BF EU sex combined 5 SNPs	M0pZcU	Lu BF EU sex combined 5 SNPs	DHAbyFA.txt	0.0019628701360705	0.000200086968598878	TRUE	7.69215334804973e-07
Lu BF EU sex combined 5 SNPs	m3x4Aj	Lu BF EU sex combined 5 SNPs	XXL-VLDL-CE_percent.txt	0.0019628701360705	0.000110381107154936	TRUE	3.04243330327795e-08
Lu BF EU sex combined 5 SNPs	mM7NNm	Lu BF EU sex combined 5 SNPs	M-LDL-C_percent.txt	0.0019628701360705	0.0097238907073921	FALSE	3.88504499539062e-19
Lu BF EU sex combined 5 SNPs	MMaGoA	Lu BF EU sex combined 5 SNPs	XL-HDL-L.txt	0.0019628701360705	0.000447094967518399	TRUE	0.000146732919323539
Lu BF EU sex combined 5 SNPs	mslmhA	Lu BF EU sex combined 5 SNPs	HDL3-C.txt	0.0019628701360705	0.00070537579341543	TRUE	0.0036205338131791
Lu BF EU sex combined 5 SNPs	mSRo8T	Lu BF EU sex combined 5 SNPs	XL-VLDL-CE.txt	0.0019628701360705	0.000237275625889631	TRUE	2.17018693633514e-06
Lu BF EU sex combined 5 SNPs	mtTOy2	Lu BF EU sex combined 5 SNPs	M-VLDL-PL_percent.txt	0.0019628701360705	0.00143088216546618	TRUE	0.288043289974266
Lu BF EU sex combined 5 SNPs	n81JJz	Lu BF EU sex combined 5 SNPs	Crea.txt	0.0019628701360705	0.000169577282575534	TRUE	2.94481729666336e-07
Lu BF EU sex combined 5 SNPs	ndkiSR	Lu BF EU sex combined 5 SNPs	PUFA.txt	0.0019628701360705	0.000194361268923951	TRUE	6.47751125675663e-07
Lu BF EU sex combined 5 SNPs	NfRFlY	Lu BF EU sex combined 5 SNPs	TotFA.txt	0.0019628701360705	0.00451649397515437	FALSE	0.000168740200093733
Lu BF EU sex combined 5 SNPs	nSKrNJ	Lu BF EU sex combined 5 SNPs	L-LDL-CE.txt	0.0019628701360705	0.0122001104765702	FALSE	1.1387543709108e-27
Lu BF EU sex combined 5 SNPs	nthNA0	Lu BF EU sex combined 5 SNPs	S-VLDL-CE_percent.txt	0.0019628701360705	0.00174591130351001	TRUE	0.679287047835664
Lu BF EU sex combined 5 SNPs	nvN19C	Lu BF EU sex combined 5 SNPs	AcAce.txt	0.0019628701360705	0.000195837893989592	TRUE	6.77339337677566e-07
Lu BF EU sex combined 5 SNPs	nXjYio	Lu BF EU sex combined 5 SNPs	M-HDL-PL_percent.txt	0.0019628701360705	0.00180878415977755	TRUE	0.77096441974423
Lu BF EU sex combined 5 SNPs	o5Lr5q	Lu BF EU sex combined 5 SNPs	S-HDL-PL_percent.txt	0.0019628701360705	0.00910911275487126	FALSE	3.87923158086725e-17
Lu BF EU sex combined 5 SNPs	oCACEi	Lu BF EU sex combined 5 SNPs	LA.txt	0.0019628701360705	0.000321106580502295	TRUE	1.52639070938306e-05
Lu BF EU sex combined 5 SNPs	OG0QWr	Lu BF EU sex combined 5 SNPs	L-VLDL-P.txt	0.0019628701360705	0.00407113893255279	FALSE	0.00136146661401433
Lu BF EU sex combined 5 SNPs	Og1WUQ	Lu BF EU sex combined 5 SNPs	L-HDL-PL.txt	0.0019628701360705	0.00327814914925031	FALSE	0.0334901992056428
Lu BF EU sex combined 5 SNPs	OhNP9P	Lu BF EU sex combined 5 SNPs	S-LDL-TG_percent.txt	0.0019628701360705	0.000989724138656379	TRUE	0.0351809400528925
Lu BF EU sex combined 5 SNPs	OinoWX	Lu BF EU sex combined 5 SNPs	S-LDL-FC_percent.txt	0.0019628701360705	0.0123671388553823	FALSE	2.86257973028227e-28
