id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Yengo BMI EU sex combined 656 SNPs	341	Citrate || id:341	Yengo BMI EU sex combined 656 SNPs	0.000231706736168585	0.000229086784741409	0.312193401529051
Yengo BMI EU sex combined 656 SNPs	342	Glycerate || id:342	Yengo BMI EU sex combined 656 SNPs	0.000530595419010521	0.000272295073907376	0.0517827450941135
Yengo BMI EU sex combined 656 SNPs	343	Guanosine || id:343	Yengo BMI EU sex combined 656 SNPs	0.000206522460533777	0.000841483889235452	0.806205621404743
Yengo BMI EU sex combined 656 SNPs	344	N-acetylalanine || id:344	Yengo BMI EU sex combined 656 SNPs	-0.000438787110430072	0.000178096211832271	0.0140126069436346
Yengo BMI EU sex combined 656 SNPs	345	Urate || id:345	Yengo BMI EU sex combined 656 SNPs	-0.000401289129685216	0.000185048493044549	0.0304864932518838
Yengo BMI EU sex combined 656 SNPs	346	Ursodeoxycholate || id:346	Yengo BMI EU sex combined 656 SNPs	-0.00117742966223722	0.00074526774723142	0.114632745289916
Yengo BMI EU sex combined 656 SNPs	347	Arginine || id:347	Yengo BMI EU sex combined 656 SNPs	1.05857510895092e-05	0.000293816207244285	0.971270973280933
Yengo BMI EU sex combined 656 SNPs	348	Ascorbate (Vitamin C) || id:348	Yengo BMI EU sex combined 656 SNPs	0.000941144639251845	0.00122961433144338	0.444319272781449
Yengo BMI EU sex combined 656 SNPs	349	Heptanoate (7:0) || id:349	Yengo BMI EU sex combined 656 SNPs	0.000713385865165682	0.000264045364216383	0.00708196204373887
Yengo BMI EU sex combined 656 SNPs	350	Laurate (12:0) || id:350	Yengo BMI EU sex combined 656 SNPs	9.14561906862466e-05	0.000237627703484902	0.700461507835936
Yengo BMI EU sex combined 656 SNPs	351	Valine || id:351	Yengo BMI EU sex combined 656 SNPs	-0.000224824645061191	0.000147720414726667	0.128516760094962
Yengo BMI EU sex combined 656 SNPs	352	Urea || id:352	Yengo BMI EU sex combined 656 SNPs	-0.000197720832721417	0.000278818280030516	0.47849868363383
Yengo BMI EU sex combined 656 SNPs	353	Cortisol || id:353	Yengo BMI EU sex combined 656 SNPs	0.000169192140173041	0.000362618274419819	0.640957062849708
