id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Yengo BMI EU sex combined 941 SNPs	2oZN3c	S-LDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0224700576065917	0.0274444125462639	0.413143858989657
Yengo BMI EU sex combined 941 SNPs	2SLi4f	L-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.00881361398483747	0.0215121311565595	0.682119041011764
Yengo BMI EU sex combined 941 SNPs	2SLi4f	L-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0531605489574336	0.0216368035747274	0.0140122107851818
Yengo BMI EU sex combined 941 SNPs	2SLi4f	L-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0803923072057029	0.0134359853493646	2.18583926360869e-09
Yengo BMI EU sex combined 941 SNPs	2SLi4f	L-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0345267386830885	0.0227615008136587	0.129640103523509
Yengo BMI EU sex combined 941 SNPs	2YzIO0	L-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0180960219884045	0.0207659827781233	0.383750806864667
Yengo BMI EU sex combined 941 SNPs	2YzIO0	L-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0241401842940524	0.0232344123639789	0.298812145566949
Yengo BMI EU sex combined 941 SNPs	2YzIO0	L-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0088206294601617	0.0128620871438346	0.492848548124517
Yengo BMI EU sex combined 941 SNPs	2YzIO0	L-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.039453588192123	0.0364724244511344	0.279654826428935
Yengo BMI EU sex combined 941 SNPs	33Ggrf	IDL-L.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0219989808235632	0.0237441562329232	0.354430866480621
Yengo BMI EU sex combined 941 SNPs	33Ggrf	IDL-L.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.035494209992132	0.0208313875963142	0.0884032812697496
