exposure	metabolite	fe_effect	fe_lower	fe_upper	fe_p	b	lower_ci	upper_ci	pval	q	q_df	q_p	tau2	tau2_se	tau	h	i1	raw.label	class	subclass	label	label.no.units	derived_features
BF_Lu_7	mhdlce	0.495878737395106	0.127527142625802	0.86423033216441	0.00832678443158052	0.495878737395106	0.127527142625802	0.86423033216441	0.00832678443158052	0.133103396352666	1	0.715235785143298	0	0.099901939652588	0	1	0	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BF_Lu_7	mhdlfc	0.198138148046836	-0.0907710857797476	0.48704738187342	0.178892850431609	0.198138148046836	-0.0907710857797476	0.48704738187342	0.178892850431609	0.156405677367241	1	0.692487515613424	0	0.0614570424582273	0	1	0	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no
BF_Lu_7	mhdll	0.323149660995018	0.0019293285697034	0.644369993420333	0.0486397503808296	0.323149660995018	0.0019293285697034	0.644369993420333	0.0486397503808296	0.644630374754716	1	0.422039028252292	0	0.075972228513908	0	1	0	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	mhdlp	0.1044917490672	-0.225347860625965	0.434331358760365	0.534660132291689	0.0615153518227684	-0.645813251956738	0.768843955602275	0.864652124514931	4.4961177112426	1	0.0339718985091128	0.202782433492673	0.368375936843371	0.450313705646045	2.1204050818753	0.777585894270631	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	mhdlpl	0.0547540190440219	-0.259774170939984	0.369282209028027	0.732955687259865	0.00719391596634902	-0.575661668512366	0.590049500445064	0.980700316168691	3.26837830637205	1	0.0706274088517869	0.12337096475656	0.250132852191747	0.351242031591552	1.80786567708225	0.69403786640904	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	mldlc	-0.483682132012595	-1.19925800032229	0.231893736297095	0.185235339717951	-0.483682132012595	-1.19925800032229	0.231893736297095	0.185235339717951	0.0732421831383453	1	0.786673365683273	0	0.377016349422864	0	1	0	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	mldlce	-0.701712085486289	-1.48556337156391	0.0821392005913327	0.0793310383127635	-0.701712085486289	-1.48556337156391	0.0821392005913327	0.0793310383127635	0.0284507797751192	1	0.866053393667039	0	0.452393297473308	0	1	0	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BF_Lu_7	mldll	-0.750073034359248	-1.56148676898638	0.0613407002678852	0.0700177282950413	-0.750073034359248	-1.56148676898638	0.0613407002678852	0.0700177282950413	0.00552659339866073	1	0.940739005194194	0	0.484767527646374	0	1	0	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	mldlp	-0.196524028296877	-0.994287915820059	0.601239859226305	0.629220293252469	-0.103099025036844	-1.50178386849841	1.29558581842472	0.88512800278622	2.96767480650479	1	0.0849438660156203	0.678311108573753	1.44041803037203	0.823596447645176	1.72269405481786	0.663035856284483	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	mldlpl	-0.0701006977666742	-0.776702332999107	0.636500937465758	0.845827803107342	0.0223541791934558	-1.00118124794701	1.04588960633392	0.965856236652501	1.8836224704901	1	0.169923000905308	0.266137307654191	0.771355481358119	0.51588497521656	1.37245126342982	0.46910805340955	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	mufa	-0.275891842157204	-0.575355737877846	0.0235720535634382	0.0709672387839222	-0.275891842157204	-0.575355737877846	0.0235720535634382	0.0709672387839222	0.00804156427246511	1	0.928545666222192	0	0.0660294609020643	0	1	0	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	MUFA	no
BF_Lu_7	mvldlc	-0.0524750009554542	-0.434101316910153	0.329151314999245	0.787543289324056	-0.0720785134526553	-0.521117083882332	0.376960056977021	0.753059027181489	1.30861492443998	1	0.252645584006557	0.0266639300956022	0.148462272720121	0.163290936967127	1.14394708113618	0.235833260553752	Total cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	mvldlce	-0.126952571516176	-0.520176852494625	0.266271709462272	0.526880628643564	-0.248743867091374	-1.03365210478819	0.536164370605447	0.534514957585489	3.29465368323849	1	0.0695057636328843	0.227321765350779	0.45361414181657	0.476782723418938	1.81511809071434	0.696477962133778	Cholesterol esters in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BF_Lu_7	mvldlfc	-0.306798424453977	-0.590119594767172	-0.0234772541407829	0.0338062321365937	-0.306798424453977	-0.590119594767172	-0.0234772541407829	0.0338062321365937	0.0335321455337082	1	0.854705553424375	0	0.0591026379841063	0	1	0	Free cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Free cholesterol (mmol/l)	Free cholesterol	no
BF_Lu_7	mvldll	-0.582982253589303	-0.98962940978549	-0.176335097393116	0.00495620538312217	-0.582982253589303	-0.98962940978549	-0.176335097393116	0.00495620538312217	0.280623768703095	1	0.59629266785305	0	0.121754295038365	0	1	0	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	mvldlp	-0.402985366792832	-0.773462477059786	-0.0325082565258777	0.0330113721740751	-0.38220933884491	-0.945105754768106	0.180687077078285	0.183246649005292	2.2779379921556	1	0.131226238713392	0.0928300430712677	0.233295186539498	0.304680230850752	1.50928393357764	0.561006487690341	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	mvldlpl	-0.207739978404895	-0.625302827632919	0.209822870823128	0.329513816412415	-0.207739978404895	-0.625302827632919	0.209822870823128	0.329513816412415	0.457658407580559	1	0.498720357541143	0	0.128378564766506	0	1	0	Phospholipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	mvldltg	-0.129993849826754	-0.482342386238719	0.222354686585212	0.469618384449934	-0.129993849826754	-0.482342386238719	0.222354686585212	0.469618384449934	0.740803602134098	1	0.389403577257764	0	0.0914100097317166	0	1	0	Triglycerides in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Triglycerides (mmol/l)	Triglycerides	no
BF_Lu_7	pc	-0.17904132283868	-0.457223531284655	0.0991408856072948	0.207144695557436	-0.17904132283868	-0.457223531284655	0.0991408856072948	0.207144695557436	0.0650340006991553	1	0.798709468783345	0	0.056978040903162	0	1	0	Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	no
BF_Lu_7	phe	0.258605357031781	0.113099960919588	0.404110753143974	0.00049504114995714	0.258605357031781	0.113099960919588	0.404110753143974	0.00049504114995714	0.00440582810983439	1	0.947078149037626	0	0.0155885963134269	0	1	0	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	Phenylalanine (mmol/l)	Phenylalanine	no
BF_Lu_7	pyr	0.0486010785196063	-0.141492214804025	0.238694371843238	0.616298472938026	0.0486010785196063	-0.141492214804025	0.238694371843238	0.616298472938026	0.0610473448029353	1	0.804848162141512	0	0.0266061724129057	0	1	0	Pyruvate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Pyruvate (mmol/l)	Pyruvate	no
BF_Lu_7	serumc	-0.411292022825279	-1.01601656523462	0.193432519584063	0.182521093443178	-0.411292022825279	-1.01601656523462	0.193432519584063	0.182521093443178	0.0552524322046266	1	0.814163437825008	0	0.269255138749084	0	1	0	Serum total cholesterol (mmol/l)	Cholesterol	Cholesterol	Total cholesterol (mmol/l)	Total C	no
BF_Lu_7	serumtg	-0.480971431153245	-0.920278795081902	-0.0416640672245877	0.0318851340893023	-0.480971431153245	-0.920278795081902	-0.0416640672245877	0.0318851340893023	0.00340746904221274	1	0.953451098553539	0	0.14209728428162	0	1	0	Serum total triglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Triglycerides (mmol/l)	Triglycerides	no
BF_Lu_7	shdll	-0.110044621297547	-0.294661979968734	0.0745727373736414	0.24269662126102	-0.110044621297547	-0.294661979968734	0.0745727373736414	0.24269662126102	0.0221700549844855	1	0.881635601729679	0	0.0250953858715218	0	1	0	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	shdlp	-0.0304086565696496	-0.391496366477818	0.330679053338518	0.868899515418129	-0.0304086565696496	-0.391496366477818	0.330679053338518	0.868899515418129	0.941860984179689	1	0.331799703263889	0	0.0960006614254881	0	1	0	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	shdltg	-0.362154966167979	-0.727020598281402	0.00271066594544417	0.0517264955546921	-0.362154966167979	-0.727020598281402	0.00271066594544417	0.0517264955546921	0.0323829620393623	1	0.857189728442179	0	0.0980200064612285	0	1	0	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	Triglycerides	no
BF_Lu_7	sldlc	-0.508703779494061	-1.24365892834961	0.226251369361486	0.17490793876822	-0.508703779494061	-1.24365892834961	0.226251369361486	0.17490793876822	0.0327705549054118	1	0.856346859760442	0	0.39771363925103	0	1	0	Total cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	sldll	-0.764064913054036	-1.58323838674833	0.0551085606402553	0.0675329542473451	-0.764064913054036	-1.58323838674833	0.0551085606402553	0.0675329542473451	0.0121361827269968	1	0.912279039343495	0	0.494083752461415	0	1	0	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	sldlp	-0.217934015294715	-1.02883303296217	0.592965002372742	0.59836569845295	-0.103041440242869	-1.56566570628173	1.359582825796	0.890178081909981	3.10289817347812	1	0.0781530486756606	0.758877817544868	1.57512259076356	0.871135935170205	1.76150451985742	0.677720652083444	Concentration of small LDL particles (mol/l)	Lipoprotein subclasses	Small LDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	sm	0.100297854913662	-0.143642486624972	0.344238196452296	0.420327313128508	0.100297854913662	-0.143642486624972	0.344238196452296	0.420327313128508	0.378732417923609	1	0.538282406678022	0	0.0438143190626139	0	1	0	Sphingomyelins (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Sphingomyelins (mmol/l)	Sphingomyelins	no
BF_Lu_7	svldlc	-0.161220914022955	-0.607620755112154	0.285178927066245	0.479034158646749	-0.161220914022955	-0.607620755112154	0.285178927066245	0.479034158646749	0.63735687859579	1	0.424669533424356	0	0.146722552633273	0	1	0	Total cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	svldlfc	-0.04375600067844	-0.242562706945933	0.155050705589053	0.666195934923304	-0.110425641371862	-0.491001836657389	0.270150553913665	0.569565815596298	1.49816955617135	1	0.220953220530511	0.0369855276467101	0.106642925779113	0.192316217846312	1.22399736771423	0.332518808781865	Free cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Free cholesterol (mmol/l)	Free cholesterol	no
BF_Lu_7	svldll	-0.631438804617073	-1.12727783538799	-0.135599773846155	0.0125614674400506	-0.631438804617073	-1.12727783538799	-0.135599773846155	0.0125614674400506	0.283730067455414	1	0.594266755728153	0	0.181021530062277	0	1	0	Total lipids in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	svldlp	-0.235290975142758	-0.743636979699356	0.273055029413841	0.364311089073942	-0.232863626107685	-1.31272349341289	0.84699624119752	0.672549594961294	4.51234846078131	1	0.0336510069276204	0.472567985717858	0.858585626124675	0.687435804797697	2.12422890969437	0.778385909534378	Concentration of small VLDL particles (mol/l)	Lipoprotein subclasses	Small VLDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	svldlpl	-0.0800234541335128	-0.564143906867176	0.40409699860015	0.745956704427973	-0.0610252444093862	-0.772044100731307	0.649993611912534	0.866410551315919	2.14078974935479	1	0.143428037807599	0.140550659375029	0.372229722312521	0.374900866063323	1.46314378970585	0.5328826661743	Phospholipids in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	svldltg	-0.233405471970054	-0.622116233099197	0.155305289159088	0.239242996784941	-0.233405471970054	-0.622116233099197	0.155305289159088	0.239242996784941	0.977221559290102	1	0.322885722406875	0	0.111250491717997	0	1	0	Triglycerides in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Triglycerides (mmol/l)	Triglycerides	no
